Date,Day of the week,"1-workday, 2-Saturday, 3-Sunday, >4-untypical",Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24
20011004,4,1,246410,229055,224615,224088,233970,260863,318146,358357,375318,392170,391816,401857,390017,407359,402958,387137,359648,364500,407330,432123,411193,379666,337920,286837
20011005,5,1,254779,241652,235256,236475,240797,273974,329554,346631,348501,387502,390017,386353,375773,372032,369854,381606,333523,334259,385242,422718,401814,360349,331913,303838
20011006,6,2,261253,239622,230108,226085,227402,225144,255806,267084,297431,305947,310459,313961,307456,297748,287699,277812,275785,268107,328349,353032,343668,325815,296708,259389
20011007,7,3,227896,203682,196234,191996,194171,204250,194194,195168,219169,240486,249810,246969,243981,241492,234663,228388,227695,234824,290277,336170,331716,304906,285510,242208
20011008,1,1,220460,207065,198585,196463,209387,243358,313425,352671,371392,385477,387537,389193,380773,375326,367404,358072,342069,333226,389702,421325,398920,372082,331389,286129
20011009,2,1,243507,233546,226833,228302,235749,266550,326767,366124,381457,391246,385309,383118,372440,369354,361260,354469,339162,341598,399848,430941,405504,375375,333094,289751
20011010,3,1,249134,237623,231774,232612,237209,266445,327669,361189,381792,383143,382575,386648,377993,371999,364666,358059,342504,332801,396044,428127,405562,374446,338105,288880
20011011,4,1,249855,234426,231482,230811,237291,272085,331056,374590,396225,408742,410596,416019,416078,409098,403506,394250,377583,380223,423660,441850,417383,379177,347830,303864
20011012,5,1,264359,246751,244665,240778,247667,276231,339961,369091,383082,389656,390839,384359,381455,389194,370502,358431,345453,339889,406425,427696,405992,374710,338750,298959
20011013,6,2,266797,240178,226136,230306,231396,237610,258133,266606,287992,302301,307092,308130,300872,291088,281837,270224,263647,270641,335025,359704,347035,327544,301188,258358
20011014,7,3,227443,209342,197146,190974,192510,196566,199648,196396,223265,238826,247295,246844,243130,243762,239064,221242,217104,229013,302767,334662,329719,309733,287385,244480
20011015,1,1,209819,198997,192296,194694,208817,250005,321237,345605,377633,381735,385564,385160,373695,371422,364476,350376,332050,344628,409989,421904,412854,374225,330639,286186
20011016,2,1,251316,239371,231768,231493,240971,274172,336974,369512,389547,396605,391430,386131,379357,358448,345488,335258,321644,330804,402912,415296,404634,358434,320460,279064
20011017,3,1,254281,246655,229603,230880,234471,273511,342608,383420,402123,409321,409542,413091,409522,409072,401568,392978,378698,393319,433904,437215,413828,379806,346378,304439
20011018,4,1,270730,251595,243940,236952,251666,279162,348580,376229,393531,392939,390775,392095,382664,385094,380481,369619,358190,359228,428630,434949,419497,390081,348038,299457
20011019,5,1,263414,253257,244314,245573,252315,283406,347707,379017,383536,393505,390281,393856,378935,374777,364841,360724,352933,358003,424687,435395,412900,383858,346868,306389
20011020,6,2,268078,248060,240286,241492,239826,248590,277293,284516,305911,317134,320393,322917,319654,309512,298527,285646,282821,299608,370204,377320,358260,334746,313561,272595
20011021,7,3,238550,220120,212712,203656,202595,214980,222095,209940,237280,253022,270025,269964,273087,272872,265045,256973,261131,294189,339296,349485,341884,328518,307036,261990
20011022,1,1,232532,223230,218979,218189,228356,269364,352293,397016,405456,407801,424436,423874,427178,442329,418148,413561,411536,426122,444489,451180,428029,397767,359736,312181
20011023,2,1,276220,262429,256200,255627,263869,296646,361001,396150,420811,413700,416759,416952,413741,410795,410471,388813,388496,429673,465511,461761,444429,411405,371773,327620
20011024,3,1,292046,275859,272807,270555,282366,314575,384090,402249,415300,433141,431087,429754,417763,419632,425920,410149,389525,411461,473678,480404,453938,425766,390469,342701
20011025,4,1,304211,290831,289224,280762,288803,329623,386989,419703,425299,447811,444287,441605,441510,430958,426771,423772,420962,463040,499217,484183,452657,422186,383922,340324
20011026,5,1,302540,289644,285018,286682,291617,317391,383717,415419,409909,435407,433197,423827,421166,411026,404729,392339,386062,420323,467335,456681,438069,411701,368672,328571
20011027,6,2,297391,274737,268547,264017,266279,276824,301348,312835,333159,343425,349465,349519,341531,333023,323245,313034,310202,343882,397894,399023,381142,364693,337212,303456
20011028,7,3,269220,238516,226837,228845,234627,230782,244838,271873,280210,289993,290092,299022,298446,291296,284855,322723,358642,362201,365804,355507,338166,318883,274412,235882
20011029,1,1,250637,241533,238689,235457,248195,293449,347517,387220,416654,429869,426515,410357,428870,433903,429220,435949,454317,479868,474369,467786,433660,407571,370589,324852
20011030,2,1,289261,276854,271691,274140,282435,314337,369798,404227,435345,440005,432925,445665,443144,439699,427080,429134,453298,476730,471777,467718,439974,407347,378228,324052
20011031,3,1,286658,269151,269892,265261,269047,306834,347897,371567,398625,391530,385661,382285,379695,371430,358480,363296,392492,429829,430796,426200,403908,376075,339435,287456
20011101,4,4.08,254549,234506,225533,218699,221989,220600,214256,219736,239348,241358,240495,238012,245172,245309,239588,237346,278034,313507,334663,328551,321448,300231,290386,259214
20011102,5,1,234633,217831,212676,218932,226033,251091,275274,297137,328214,340511,344625,340002,341315,344960,339157,333252,371708,414594,415892,408528,394306,368828,340438,305188
20011103,6,2,273083,250459,244429,242023,245405,255918,261927,275440,301575,322566,333339,337385,338613,339990,333006,340581,378982,391964,385806,379452,364328,344074,323296,291584
20011104,7,3,256039,237373,227081,223470,225163,228016,219221,221683,246488,266186,278894,282884,287272,290696,284897,291244,328739,364043,359801,368651,360573,342350,322604,279375
20011105,1,1,249953,237585,233402,236727,247601,286806,349789,393287,419568,421421,437570,435406,430944,428275,428404,407339,451341,482462,480351,475527,457077,424988,384284,339642
20011106,2,1,300228,285787,283787,283008,292164,324584,371756,408394,417952,431915,435869,437295,437829,442899,432374,447218,480619,494837,488427,484309,463385,428042,390880,343130
20011107,3,1,310172,291364,286333,286947,296862,326340,373064,415386,429510,430552,439678,441118,442127,439796,428724,431523,477561,491415,486926,480599,460725,423745,389852,343308
20011108,4,1,309493,293057,285387,287080,295203,325491,379590,417598,429444,444011,451269,452122,453468,472097,443793,437972,479598,491126,485225,480202,460570,426790,390912,344275
20011109,5,1,305827,288896,286443,288477,298118,329014,378585,419558,443701,446783,452049,455030,452676,459980,449318,446262,488774,499542,492794,485252,467948,435614,400826,357186
20011110,6,2,318574,297341,289198,286833,290403,299408,313463,328646,356278,369658,377900,378866,370690,369027,357031,355814,409017,436140,429610,424031,408115,390007,367287,330874
20011111,7,4.09,298765,273936,263236,258877,256433,255431,242765,247723,269522,287886,300962,299339,307943,318823,309546,298195,352689,382749,385745,390020,387471,375943,351966,310640
20011112,1,1,279024,262251,257317,260833,274739,317859,380097,423040,449336,461213,469231,464764,468480,466617,456135,442589,498413,495612,499756,496515,479405,446587,404024,359649
20011113,2,1,314090,302922,300243,303455,309632,340734,399419,427452,441405,441934,444527,442363,442084,445985,444032,438756,492805,507494,503689,498387,479008,447295,408162,365294
20011114,3,1,326100,309034,306009,307885,318071,350040,402942,436194,455177,458774,459396,455258,455379,458824,452113,445189,499499,514850,512071,504142,478883,451735,419113,367859
20011115,4,1,330297,315890,308481,309070,323025,354597,409248,440944,455176,464759,463578,461251,464748,476226,477408,466046,518965,526562,523587,513092,490612,461270,425359,377456
20011116,5,1,337645,322271,314383,318519,328311,356867,416742,445348,446086,447987,459647,457625,466575,456630,448681,445243,499117,512665,507070,504794,476507,447257,419377,375000
20011117,6,2,335320,316145,316914,307387,308889,321380,336353,354974,374906,391018,397870,396042,393130,385097,383819,397442,441481,439026,439959,432602,413772,397800,377966,339302
20011118,7,3,305056,281915,268707,263238,263743,267606,268109,262445,284488,306712,323360,328746,336667,351139,356471,359578,385948,395177,396687,402017,388946,378205,361274,317890
20011119,1,1,288272,274295,267451,269023,282984,324534,392694,430732,460705,472124,476204,480102,483066,480954,475396,463364,508580,513681,506917,502203,483394,452410,416959,370739
20011120,2,1,332088,313377,308414,312153,321186,353000,414298,447087,472295,480797,487576,489492,493760,500366,500918,495673,527108,523853,522577,509028,487966,459625,417304,371084
20011121,3,1,337696,318560,316328,314519,324399,354392,414625,446397,460841,463892,481981,488580,491532,493966,505914,502032,527196,524857,516413,510514,487318,456411,423233,373200
20011122,4,1,337365,319277,312030,311433,323855,354174,412893,454703,476568,489060,500578,499536,503045,508831,501372,503551,530924,524710,516597,508810,487061,453776,424969,374425
20011123,5,1,329020,315347,313422,314214,323703,352139,409775,445022,463307,467610,477384,482579,477985,495516,486937,490880,525468,524440,516638,507310,487033,455773,425123,385160
20011124,6,2,345578,322461,311939,310657,311828,321078,336740,344554,374087,390361,411108,417953,420918,417221,400364,407452,451973,448775,445001,434766,418358,404112,385679,345704
20011125,7,3,309732,287638,273572,270897,270179,272429,272988,266265,287285,308811,323897,329703,333564,343062,335524,331859,392625,409133,409852,418157,409320,402379,383752,338096
20011126,1,1,306610,286863,281503,284821,300664,341046,412347,449480,474973,488625,493608,494182,499808,502641,491098,488502,535438,533466,528653,520282,501498,470658,433877,388316
20011127,2,1,352857,332071,323638,327879,338872,369396,430315,463804,483857,494280,500778,502250,501429,510618,500299,499997,546374,544756,537316,529822,509846,476714,442706,392666
20011128,3,1,353740,336429,330946,332589,344879,373151,434726,467927,485956,497856,506470,515848,494443,511872,510902,507315,545900,540296,531458,522918,501864,471777,439766,391652
20011129,4,1,354091,332175,327031,326982,341075,366524,427567,461003,484162,484515,500667,499994,502062,509842,503520,503945,535525,530330,524658,515980,498769,468044,436401,386780
20011130,5,1,346465,331129,323614,324448,334525,362704,424617,460016,481636,491841,496881,504006,502498,512591,509396,513288,542259,529376,518296,510624,490750,464651,437113,395670
20011201,6,2,356362,335982,325510,323208,323844,332954,351198,359033,389720,407976,422173,425315,427508,430449,421532,429376,468841,463990,454973,448139,433711,418408,399548,361902
20011202,7,3,326872,304425,292078,287052,286373,292050,290413,284579,299823,325792,344099,352291,364926,376342,374855,377353,413387,419002,415521,424841,410947,408441,393115,346832
20011203,1,1,309551,296333,288804,292478,304135,347846,412847,466038,498689,506389,512820,517706,519723,528560,526770,513710,545165,539906,533900,529494,503248,480136,441440,396730
20011204,2,1,357233,337720,331029,334262,349073,379531,437115,478882,506040,516860,521084,519157,518087,536023,526623,530676,561368,557951,559698,539244,520206,490361,456249,407524
20011205,3,1,368139,348110,341791,343714,353083,385190,444430,480158,502258,514648,518453,514411,521418,527304,528590,527904,572862,545764,538079,532083,509851,481398,445647,394614
20011206,4,1,359148,336833,332058,332206,342087,374978,434019,472163,491812,496437,500495,493028,502856,508024,502492,514768,552359,543478,535637,527630,506121,480404,445707,399729
20011207,5,1,360445,337487,335618,335473,349739,384170,436820,480670,500119,512678,511723,509286,501878,503573,499201,501513,551563,548446,544168,529814,512248,486691,459984,416602
20011208,6,2,381162,351145,348812,346125,347620,355243,379837,392426,414457,436918,442807,445134,439396,434391,422113,435148,489715,483916,473558,469506,456316,443436,426615,383021
20011209,7,3,350664,323278,312330,308456,310206,312629,308923,313014,331018,350800,367584,368536,375200,384833,383715,387158,434029,443069,446293,447264,441522,434581,413779,369393
20011210,1,1,339510,314414,311842,316099,329944,368312,430549,470092,506879,525633,525266,532592,546652,553751,542978,544516,580858,564141,548838,544761,525200,497534,459368,409597
20011211,2,1,369491,359182,348681,344867,357009,386362,441854,477996,502558,514354,514943,517877,524018,523636,517794,520483,561260,557347,548620,542538,521936,494685,457194,406337
20011212,3,1,369261,350003,344034,344396,355168,387106,447976,477623,506675,517690,520578,522680,527563,539900,531324,524034,562843,566602,560704,553480,528231,506760,464254,416170
20011213,4,1,386830,364895,366955,363316,374410,411898,462201,515114,534402,546285,551497,554092,550244,562124,550181,553160,601100,609524,602703,588635,565369,537533,501234,447846
20011214,5,1,407799,384382,378206,378207,391794,421794,475861,524169,533057,546022,545721,540856,540266,544518,545212,546042,595035,589625,588631,568100,542311,517411,485613,437872
20011215,6,2,396423,375678,367835,365100,367836,379348,399195,413766,436266,463028,464692,465737,463721,459328,449863,469204,511583,510521,505045,500638,482124,462282,438369,403759
20011216,7,3,362164,336712,324690,317435,320435,322101,319655,324524,338648,359448,378026,383864,396903,410785,405821,409630,455864,463036,460463,470421,462926,448932,433116,399672
20011217,1,1,350405,334913,335032,308180,343827,380070,445323,496457,522991,533554,532228,548722,547328,542424,535158,538676,577859,571170,561979,552925,531388,507657,469366,417776
20011218,2,1,382908,367725,360600,360487,375042,402996,453571,505718,500797,519723,528725,524677,525395,529969,543112,534214,561084,557835,549595,544933,525934,502165,468574,418053
20011219,3,1,380229,362523,357758,359027,374721,402295,464200,512198,514928,540627,539862,539804,546762,551110,551250,569402,581664,573093,562787,557019,540456,515810,480116,426494
